image_path,label
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (674).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (675).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (676).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (677).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (678).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (679).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (68).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (680).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (681).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (682).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (683).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (684).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (685).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (686).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (687).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (688).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (689).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (69).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (690).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (691).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (692).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (693).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (694).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (695).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (696).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (697).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (698).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (699).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (7).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (70).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (700).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (701).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (702).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (703).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (704).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (705).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (706).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (707).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (708).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (709).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (71).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (710).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (711).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (712).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (713).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (714).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (715).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (716).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (717).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (718).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (719).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (72).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (720).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (721).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (722).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (723).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (724).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (725).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (726).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (727).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (728).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (729).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (73).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (730).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (731).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (732).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (733).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (734).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (735).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (736).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (737).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (738).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (739).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (74).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (740).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (741).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (742).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (743).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (744).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (745).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (746).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (747).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (748).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (749).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (75).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (750).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (751).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (752).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (753).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (754).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (755).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (756).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (757).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (758).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (759).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (76).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (760).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (761).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (762).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (763).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (764).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (765).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (766).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (767).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (768).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (769).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (77).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (770).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (771).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (772).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (773).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (774).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (775).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (776).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (777).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (778).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (779).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (78).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (780).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (781).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (782).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (783).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (784).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (785).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (786).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (787).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (788).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (789).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (79).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (790).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (791).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (792).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (793).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (794).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (795).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (796).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (797).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (798).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (799).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (8).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (80).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (800).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (801).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (802).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (803).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (804).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (805).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (806).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (807).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (808).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (809).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (81).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (810).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (811).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (812).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (813).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (814).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (815).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (816).JPG,tomato_Spider_mites_Two_spotted_spider_mite
D:\ĐA\Dataset\tomato\Spider_mites_Two_spotted_spider_mite\Spider_mites_Two_spotted_spider_mite (817).JPG,tomato_Spider_mites_Two_spotted_spider_mite
